status," county"," narrative"
fatality,Lawrence,"10. A 4-month-old male child died on August 11, 2020, as a result of serious physicalneglect. Lawrence County Children, Youth, Services indicated the report onFebruary 22, 2021, naming the victim child’s mother and father as theperpetrators. On the date of incident, the victim child was found unresponsive byan older sibling. The older sibling woke the mother, who contacted emergencymedical services. The mother performed cardiopulmonary resuscitation while thefather gave rescue breaths. The police responded to the home and found anillegal substance. The child was pronounced dead in the home. It wasdetermined through the investigation that the father admitted to using the illegalsubstance and the mother and the father left the child unsupervised for morethan 10 hours which contributed to the child’s death. As the result of the safetyassessment completed, the one other child in the home at the time of the incidentwas placed with their father and no services were provided. At the time the reportwas indicated, the mother and the father had been criminally charged. The familywas previously known to child welfare.Lycoming"
fatality,Lycoming,"11. A 5-month-old female child died on January 14, 2021, as a result of physicalabuse. Lycoming County Children and Youth Services indicated the report onMarch 12, 2021, naming the victim child’s mother as the perpetrator. On the dateof the incident, the mother reported to the police she had killed the victim childand the child was subsequently found by the police dead in the mother’s homewith marks around the neck. The autopsy results were pending but it is believedthe mother strangled or smothered the child to death. Prior to the child’sdiscovery, the mother left the deceased child at her residence and traveled to thechild’s father’s home where an altercation ensued. The mother stole the father’svehicle, crashed it, and was transported to a hospital to be treated for injuriessustained. The mother then reported to the police the death of the child. Therewere no other children in the home at the time of the incident and no serviceswere provided. At the time the report was indicated, the mother had beenPage 4 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021criminally charged. The family had no prior documented child welfareinvolvement.Philadelphia"
fatality,Philadelphia,"12. An 11-month-old female child died on October 9, 2020, as a result of seriousphysical neglect Philadelphia Department of Human Services indicated the reporton January 8, 2021, naming the victim child’s mother as the perpetrator. OnNovember 17, 2020, an autopsy revealed the victim child died as the result ofingestion of illegal substances and alcohol. On the date of the incident, theneighbors had water leaking in their apartment and went to check on the sourceof the water in the mother’s apartment; the mother was discovered unconsciousand the child was found unresponsive in the kitchen sink which was full of water.Emergency Medical Services (EMS) were contacted by the neighbors and whenEMS arrived cardiopulmonary resuscitation was initiated. The child wastransported to the hospital and subsequently pronounced dead. It was initiallysuspected the child died as a result of drowning but based on the final autopsyresults it was determined the child died as the result of ingestion. It wasdetermined through the investigation the mother was the sole caretaker of thechild at the time of the incident. There were no other children in the home at thetime of the incident and no services were provided. At the time the report wasindicated, the mother had been criminally charged. The family was previouslyknown to child welfare."
fatality,Philadelphia,"13. A 9-year-old female child died on January 20, 2021, as a result of seriousphysical neglect. Philadelphia Department of Human Services indicated thereport on March 3, 2021, naming the victim child’s father and paternal uncle asthe perpetrators. On the date of the incident, the victim child was shot by a 12-year-old sibling while left in the care of the paternal uncle while the father was atwork. The child’s 12-year-old sibling found the firearm and admitted to shootingthe child in the head. The sibling then contacted emergency services. When thepolice arrived on the scene the uncle was not present, and it was unknown howlong the children were left unsupervised by the uncle. The child was transportedto the hospital and pronounced dead. It was determined through the investigationthe firearm belonged to the father, did not have a safety device, and was notsecurely stored. As the result of the safety assessment completed, the 12-year-old sibling was placed with a relative and the one other child in the home at thetime of the incident was placed with their mother. The family received services.At the time the report was indicated, the father had been criminally charged andno criminal charges had been filed against the paternal uncle. The family waspreviously known to child welfare.Schuylkill"
fatality,Schuylkill,"14. A 3-month-old male child died on October 8, 2020, as a result of physical abuse.Schuylkill County Children and Youth Services indicated the report on March 3,2021, naming the victim child’s father as the perpetrator. On the date of theincident, it was reported the father placed the victim child down for tummy timebut noticed the child was no longer breathing and emergency medical serviceswere contacted. The police arrived at the home, the child was in cardiac arrest,and cardiopulmonary resuscitation was initiated. The child was transported to aPage 5 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021local hospital where a computerize tomography scan revealed hemorrhaging ofthe brain indicative of shaken baby syndrome. The child was removed from lifesupport and subsequently died as a result of the injuries sustained. An autopsywas completed, and it was determined the cause of death was blunt force traumadue to shaking and the manner of death was ruled a homicide. There were noother children in the home at the time of the incident. The family receivedservices. At the time the report was indicated, the father had been criminallycharged. The family had no prior documented child welfare involvement.Page 6 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021Near FatalitiesAllegheny"
near fatality,Allegheny,"1. A 9-month-old female child nearly died on December 1, 2020, as a result ofserious physical neglect. The Allegheny County Office of Children, Youth, andFamilies indicated the report on January 15, 2021, naming the victim child’smother as the perpetrator. On the date of incident, the victim child ingested anillegal substance while the mother was napping. The mother was alerted of thesituation by the child’s siblings. The child was found to be lethargic andunresponsive and emergency services were contacted. The child wastransported to the local hospital where a toxicology screening was administeredand revealed the child was positive for illegal substances. As the result of thesafety assessment completed, the victim child was placed with a relative andthere were two other children in the home at the time of the incident who wereplaced; one child was placed with a relative and the other child was placed withtheir father. The family received services. At the time the report was indicated,the mother had been criminally charged. The family had no prior documentedchild welfare involvement."
near fatality,Allegheny,"2. A 1-month-old female child nearly died on December 29, 2020, as a result ofphysical abuse. Allegheny County Office of Children, Youth and Families(ACOCYF) indicated the report on February 11, 2021, naming the victim child’smother and the father as the perpetrators. On the date of incident, the victim childwas found unresponsive by the father, emergency medical services werecontacted, and the child was transported to the local children’s hospital. The childpresented at the hospital with multiple injuries including skull fractures andsubdural hematomas which were indicative of shaken baby syndrome withimpact. The child also had healing rib fractures. All of the fractures were noted tobe in various stages of healing, which indicated extensive physical abuse of thechild prior to the incident. It was determined through the investigation the motherand the father were the sole caretakers of the child at the time of the incident. Asthe result of the safety assessment completed, the mother and the father hadsupervised visitation with the child and ACOCYF was the court appointedtemporary medical decision maker for the child. There were no other children inthe home at the time of the incident and services were provided. At the time thereport was indicated, the criminal investigation was pending and no criminalcharges had been filed. The family had no prior documented child welfareinvolvement.Beaver"
near fatality,Beaver,"3. An 11-month-old female child nearly died on November 15, 2020, as a result ofphysical abuse. Beaver County Children and Youth Services indicated the reporton, January 16, 2021, naming the victim child’s mother as the perpetrator. On thedate of the incident, the mother reported she was carrying the victim child downthe stairs and slipped and fell causing the child to fall down the stairs and hit herhead; the mother reported checking the child and not noticing any bruising orscalp swelling. On November 20, 2020, while the child was at a primary careappointment, the physician noticed the child was dehydrated and referred thechild to a local children’s hospital. The child presented at the children’s hospitalPage 7 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021with an intracranial hemorrhage, altered mental status, retinal hemorrhages,swelling and blood in the neck which was suggestive of a ligament injury, andseizure activity. The report provided by the mother was not a plausibleexplanation for the injuries sustained by the child and the injuries sustained wereindicative of abusive head trauma. As the result of the safety assessmentcompleted, the victim child and three other children in the home at the time of theincident were placed with relatives and services were provided. At the time thereport was indicated, no criminal charges had been filed. The family waspreviously known to child welfare.Berks"
near fatality,Berks,"4. A 9-month-old male child nearly died on December 6, 2020, as a result of physicalabuse. Berks County Children and Youth Services indicated the report onFebruary 3, 2021, naming the victim child’s mother and father as theperpetrators. On the date of the incident, the mother and the father contactedemergency medical services (EMS) due to the victim child being unresponsive.Upon EMS’ arrival the mother was performing cardiopulmonary resuscitation andthe child was not breathing, apneic, with no pulse. EMS administered Narcan towhich the child responded positively. Upon arrival at the hospital, the childreceived a toxicology screening which revealed the child was positive for anillegal substance. The father received a toxicology screening which was positivefor illegal substances. The police searched the home and found remnants ofillegal substances and paraphernalia. It was determined through the investigationthat the mother was aware of the father’s illegal substance use and allowed thefather access to the child. As the result of the safety assessment completed, thevictim child remained in the home with the mother with all contact beingsupervised and the father had no contact with the child. There were no otherchildren in the home at the time of the incident. The family received services. Atthe time the report was indicated, the father had been criminally charged andthere were no criminal charges filed against the mother. The family waspreviously known to child welfare.Blair"
near fatality,Blair,"5. A 4-month-old male child nearly died on December 20, 2020, as a result ofphysical abuse. Blair County Children, Youth, and Families indicated the reporton February 17, 2021, naming the victim child’s mother and father as theperpetrators. On the date of the incident, the mother and the father reported thata clock fell from a shelf striking the victim child on the head and the child wastaken to the local children’s hospital. The child presented at the hospital withmultiple injuries including a broken arm, a right skull fracture, bruising to the leftside of the face, torn retinas, and brain bleeds. The physician’s determined thereport provided by the parents was not a plausible explanation for the injuriessustained by child. As the result of the safety assessment completed, the victimchild and the one other child in the home at the time of the incident were placedin foster care and services were provided. At the time the report was indicated,the criminal investigation was pending and no criminal charges had been filed.The family had no prior documented child welfare involvement.Page 8 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021Butler"
near fatality,Butler,"6. A 2-year-old female child nearly died on December 10, 2020, as a result ofphysical abuse. Butler County Children and Youth Services indicated the reporton February 5, 2021, naming the victim child’s mother’s paramour as theperpetrator. On the date of the incident, it was reported by the mother’s paramourthat the victim child fell off of a changing table and became unresponsive,emergency medical services were contacted, and the child was transported tothe regional pediatric hospital. The child presented at the hospital with subduralhemorrhages, a nondisplaced occipital fracture, retinal hemorrhages, an epiduralhemorrhage, and a posterior cervical ligamentous injury. The injuries sustainedwere indicative of physical abuse and were inconsistent with the accountprovided by the paramour. The mother’s paramour was the sole caretaker of thechild at the time of the incident. As the result of the safety assessmentcompleted, the victim child would be discharged from the hospital to the care ofthe father. There were no other children in the home at the time of the incidentand services were provided. At the time the report was indicated, the mother’sparamour had been criminally charged. The family had no prior documented childwelfare involvement.Chester"
near fatality,Chester,"7. A 9-year-old female child nearly died on November 21, 2020, as a result ofphysical abuse. Chester County Children, Youth and Families (CCCYF),indicated the report on January 11, 2021, naming the victim child’s mother andthe mother’s paramour as the perpetrators. On the date of the incident, the victimchild was in the care of the mother’s paramour while the mother was at work; itwas reported the mother received a text from the paramour that she needed toreturn home from work due to the child being unresponsive. The mother reportedwhen she returned home, after a 50-minute commute, the child was in thebathtub and the paramour was performing cardiopulmonary resuscitation.Emergency medical services were contacted, and the child was transported tothe local hospital. The child presented at the hospital unconscious with severalinjuries. It was determined through the investigation the mother’s paramour beatthe child several times as a form of discipline and forced the child to stay in acloset with no food or liquids; the mother was aware the paramour wasdisciplining the child. As the result of the safety assessment completed, thevictim child remained in the hospital and was in the custody of CCCYF. Therewere no other children in the home at the time of the incident. At the time thereport was indicated, the mother and the mother’s paramour had been criminallycharged. The family had no prior documented child welfare involvement.Columbia"
near fatality,Columbia,"8. A 1-month-old female child nearly died on January 11, 2021, as a result ofphysical abuse. Columbia County Children and Youth Services indicated thereport on March 12, 2021, naming the victim child’s mother as the perpetrator.On the date of the incident, the victim child was found by a relative beingsmothered with a pillow by the mother. The relative was able to get the childaway from the mother. The father came into the room and found the childunresponsive, began cardiopulmonary resuscitation, then contacted emergencyPage 9 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021medical services. As the result of the safety assessment completed, the victimchild and two other children in the home at the time of the incident remained withthe father and relative and no services were provided. At the time the report wasindicated, the mother had been criminally charged. The family had no priordocumented child welfare involvement.Crawford"
near fatality,Crawford,"9. A 6-month-old male child nearly died on December 17, 2020, as a result ofphysical abuse. Crawford County Children and Youth Services indicated thereport on February 11, 2021, naming the victim child’s mother and the mother’sparamour as the perpetrators. On the date of the incident, the mother was unableto wake the victim child and transported the child to the hospital. Upon arrival atthe hospital, a computerized tomography scan revealed an acute right frontparietal subdermal hematoma. The child was subsequently transported to a localchildren’s hospital and diagnosed with retinal hemorrhaging, a torn bridge vein inthe brain, and bilateral subdural hematomas. It was determined through theinvestigation the mother and the mother’s paramour were the sole caretakers ofthe child on the date of the incident and provided multiple accounts of how thechild sustained the injuries which were inconsistent with the resulting injuries. Asthe result of the safety assessment completed, the victim child and two otherchildren in the home at the time of the incident were placed with relatives andservices were provided. At the time the report was indicated, the mother’sparamour had been criminally charged and no criminal charges had been filedagainst the mother. The family was previously known to child welfare.Dauphin"
near fatality,Dauphin,"10. A 3-month-old male child nearly died on January 29, 2021, as a result of physicalabuse. Dauphin County Children and Youth Services indicated the report onFebruary 23, 2021, naming the victim child’s father as the perpetrator. On thedate of the incident, the father reported the victim child became unresponsiveand stopped breathing due to the father falling while holding the child.Emergency services were contacted, and the child was transported to the localhospital. The child presented at the hospital with bilateral subdural hematomas,bilateral retinal hemorrhages, and bruising on both knees. The hospital reportedthe father’s explanation was not plausible for the injuries sustained by the childand the injuries were indicative of physical abuse. As the result of the safetyassessment completed, the victim child and the one other child in the home atthe time of the incident were placed with a relative and services were provided.At the time the report was indicated, the father had been criminally charged. Thefamily had no prior documented child welfare involvement."
near fatality,Dauphin,"11. A 13-month-old female child nearly died on November 19, 2020, as a result ofphysical abuse. Dauphin County Children and Youth Services indicated thereport on January 15, 2021, naming the victim child’s father as the perpetrator.On the date of the incident, the mother reported the victim child becameunresponsive and the mother transported the child to the hospital. Upon arrival atthe hospital, Narcan was administered to which the child responded positively.The child received a toxicology screening which revealed the child tested positivefor an illegal substance. It was determined through the investigation that thePage 10 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021child’s father had illegal substances in the home and the child’s mother wasunaware the substances were in the home or that the father was usingsubstances in the home. As the result of the safety assessment completed, thevictim child and the two other children in the home at the time of the incidentremained in the mother’s care with the father having no contact and no serviceswere provided. At the time the report was indicated, the father had beencriminally charged. The family had no prior documented child welfareinvolvement.Delaware"
near fatality,Delaware,"12. A 3-month-old male nearly died on November 28, 2020, as a result of physicalabuse. Delaware County Children and Youth Services indicated the report onJanuary 28, 2021, naming the victim child’s mother and father as theperpetrators. On the date of the incident, the mother and the father reported thevictim child had been vomiting and they transported the child to the localchildren’s hospital. Upon arrival at the hospital, a computerized tomography scanrevealed the child had multiple intercranial hemorrhages. The parents reportedthe injuries could have been from a fall out of bed a month prior however, thephysicians reported the parent’s account was not a plausible explanation for theinjuries sustained and the injuries were considered nonaccidental in nature. Themother and the father were the sole caretakers of the child at the time of theincident. As the result of the safety assessment completed, the victim child wasplaced in foster care and services were provided. There were no other children inthe home at the time of the incident. At the time the report was indicated, thecriminal investigation was pending. The family had no prior documented childwelfare involvement."
near fatality,Delaware,"13. A 5-month-old male child nearly died on November 26, 2020, as a result ofserious physical neglect and physical abuse. Delaware County Children andYouth Services indicated the report on January 26, 2021, naming the victimchild’s mother and father as the perpetrators. On the date of the incident, it wasreported the victim child fell onto a hardwood floor, which was unwitnessed, andthe child became unresponsive. Emergency medical services were contacted,and the child was transported to the local children’s hospital. Upon arrival at thehospital, the child was found to have intraretinal hemorrhages and acute chronicsubdural bleed. The explanation provided by the parents was not plausible forthe injuries sustained and the injuries were in various stages of healing. As theresult of the safety assessment completed, the victim child was placed with arelative and the two other children in the home at the time of the incident wereplaced with their respective parent. The family received services. At the time thereport was indicated, no criminal charges had been filed. The family had no priordocumented child welfare involvement."
near fatality,Delaware,"14. A 4-month-old male child nearly died as a result of serious physical neglect.Delaware County Children and Youth Services indicated the report on March 26, 2021, naming the mother as the perpetrator. On the date of the incident, themother reported the victim child was found limp and emergency medical serviceswere contacted. The child presented at the hospital with a fever, in respiratorydistress, and extremely malnourished. It was determined through theinvestigation the mother was feeding the child hemp and seaweed milk as anPage 11 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021alternative to breast milk. The lack of appropriate nourishment provided by themother caused the child to go into cardiac arrest. As the result of the safetyassessment completed, the victim child was placed with a relative and serviceswere provided. There were no other children in the home at the time of theincident. At the time the report was indicated, no criminal charges had been filed.The family had no prior documented child welfare involvement."
near fatality,Delaware,"15. A 10-month-old female child nearly died on December 16, 2020, as a result ofserious physical neglect. Delaware County Children and Youth Servicesindicated the report on February 11, 2021, naming the victim child’s mother andfather as the perpetrators. On the date of the incident, it was reported the motherand the father noticed the victim child was not breathing, emergency serviceswere contacted, and the child was transported to the hospital. Upon arrival at thehospital, the child was administered Narcan to which the child respondedpositively. The child was given a toxicology screening which revealed the childtested positive for an illegal substance. It was determined through theinvestigation the child ingested an illegal substance in the home while in the careof the mother and the father. As the result of the safety assessment completed,the victim child was placed with a relative and services were provided. Therewere no other children in the home at the time of the incident. At the time thereport was indicated, no criminal charges had been filed. The family had no priordocumented child welfare involvement.Franklin"
near fatality,Franklin,"16. A 15-year-old male child nearly died on January 15, 2021, as a result of seriousphysical neglect. Franklin County Children and Youth Services indicated thereport on March 9, 2021, naming the victim child’s mother as the perpetrator. Onthe date of the incident, the victim child presented at the hospital and was foundto have two severe sacral ulcers with a severe infection caused by the ulcers.The child was determined to have severe blood sepsis infection due to the of lackof care and treatment of the ulcers. It was determined through the investigationthe mother had not sought medical treatment for any of child's medical conditionsin at least a year and a half. As the result of the safety assessment completed,the victim child and the three other children in the home at the time of theincident remained in the home and services were provided. At the time the reportwas indicated, the criminal investigation was pending. The family was previouslyknown to child welfare.Greene"
near fatality,Greene,"17. A 3-year-old female child nearly died on January 18, 2021, as a result of seriousphysical neglect. Greene County Children and Youth Services indicated thereport on February 17, 2021, naming the victim child’s father as the perpetrator.On the date of the incident, the victim child ingested the father’s prescribedmedication. It was reported the father left the pills accessible to the child, themother returned to the home, found the child with puffy cheeks, and the childreported to the mother that she had ingested medication. The mother transportedthe child to the local hospital where it was confirmed the child ingestedprescribed medication and Narcan was administered. As the result of the safetyassessment completed, the victim child and two other children in the home at thePage 12 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021time of the incident remained in the home with all contact with the father beingsupervised and services were provided. At the time the report was indicated, thefather had been criminally charged. The family had no prior documented childwelfare involvement.Indiana"
near fatality,Indiana,"18. A 12-month-old male child nearly died on March 2, 2021, as a result of seriousphysical neglect. Indiana County Children and Youth Services indicated thereport on March 22, 2021, naming the victim child’s mother as the perpetrator.On the date of the incident, the victim child presented to a local emergency roomunresponsive and in cardiac arrest after ingesting illegal substances. The childwas stabilized and transported to a regional trauma center. A toxicologyscreening was administered to the mother which revealed the mother waspositive for several illegal substances. The mother was the sole caretaker of thechild on the date of the incident. As the result of the safety assessmentcompleted, the victim child was placed in foster care and services were provided.There were no other children in the home at the time of the incident. At the timethe report was indicated, the mother had been criminally charged. The family hadno prior documented child welfare involvement.Lancaster"
near fatality,Lancaster,"19. An 8-month-old male child nearly died on January 29, 2021, as a result of seriousphysical neglect and physical abuse. Lancaster County Children and YouthServices indicated the report on March 29, 2021, naming the victim child’smother as the perpetrator. On the date of the incident, the victim child was foundunresponsive by the father. The father contacted emergency medical services(EMS). Upon EMS’ arrival, the child was found to have pinpoint pupils andagonal respirations therefore, Narcan was administered to which the childresponded positively. Upon arrival at the hospital, the child received a toxicologyscreening which revealed the child was positive for illegal substances. It wasdetermined through the investigation the mother was the sole caretaker of thechild and was actively using an illegal substance at the time of the incident. Asthe result of the safety assessment completed, the victim child was placed inkinship care and services were provided. There were no other children in thehome at the time of the incident. At the time the report was indicated, the motherhad been criminally charged. The family had no prior documented child welfareinvolvement.Lebanon"
near fatality,Lebanon,"20. An 11-year-old male child nearly died on January 13, 2021, as a result of seriousphysical neglect and physical abuse. Lebanon County Children and YouthServices founded the report on February 25, 2021, naming the victim child’smother and father as the perpetrators. On the date of the incident, the victim childwas found by the mother unresponsive, cold, and limp and emergency medicalservices were contacted. The child was transported to the local hospital. Thechild presented at the hospital with bruises on the arms, posterior left shoulder,abdomen, left hip, penis, and back, the skin was hyperpigmented around theneck, the blood pressure was very low, electrolytes were abnormal, and thePage 13 of 19 July 19, 20242021 1st Quarter Fatalities/Near FatalitiesJanuary 1 to March 31, 2021sodium level was high. Upon arrival at the hospital, the child’s body temperaturewas very low and it was determined the child was exposed to extreme cold for asignificant amount of time. The mother reported the child was self-injurioushowever, the injuries sustained by the child were indicative of abuse. It wasdetermined through the investigation, the child ingested bleach water due tofluids being withheld from the child. The mother and the father were the solecaretakers of the child at the time of the incident. As the result of the safetyassessment completed, the victim child and the four other children in the home atthe time of the incident were placed in foster care and services were provided. Atthe time the report was founded, the mother and the father had been criminallycharged. The family had no prior documented child welfare involvement.Luzerne"
